X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,notes
-79.6847085790897,43.5244590384436,2696358352,node,9,,dentist,,,,,68774391,,,,818b06b176434c4b8795bdd609c80e5b,,,,,,0,4,,2019/04/02 01:49:20,,,,,Sana Dentistry,,b-jazz-bot,,,,,,,
-75.6136920522808,45.4468625290674,5654095946,node,18,,,chiropractic,Montréal Road,,,86491210,,,,98e09e37e0a74e9fb8bebad872c1f31f,,,,,,0,3,,2020/06/11 03:47:54,1661,,,,Rothwell Heights Chiropractic Clinic,,DannyMcD,,,,,alternative,,
-79.7459043512453,43.6983512589668,9008392536,node,9,,dentist,,,,,109710728,,,,578214c88e974ed3a90dddc9ba5756dd,,,,,,0,1,,2021/08/15 17:54:48,,,,,Smilez Dentistry on Queen,,andrewpmk,,,,,,,
-64.5447133302594,46.2198714793041,5035465736,node,12,,clinic,,,,,51122210,,,,36eefbc348dc434fbb690f704efe73c6,,,,,,0,1,,2017/08/14 20:47:25,,,,,Clinique de Phlébotomie Jémy Blood Clinic,,lokejul,,,,,clinic,,
-113.523910225538,53.5411926629822,4263876691,node,9,,pharmacy,,,,,40275012,,,,546c47482afd40488c257c4337ccf18e,,,,,,0,1,,2016/06/25 03:22:46,,,,,Shopper's Drug Mart,,Srgcooke,,,,,,,
-79.8363433262879,43.2279525664418,2752903375,node,9,,dentist,,,,,21392718,,,,9a95bb5ea6574b88a8535a74b5d9584a,,,,,,0,1,,2014/03/30 00:05:05,,,,,Dental Centre,,HorseHat,,,,,,,
-71.3764250022529,46.7668923338614,2401909949,node,9,,dentist,,,,,25636670,,,,0281a4d4603d40f886eb94d337ab3640,,,,,,0,3,,2014/09/24 01:40:28,,,,,Gauthier Lamoureux,,BrunoRemy,,,,,,,
,,560383553,way,15,,pharmacy,,,,,67659280,,,,dd3b1d1b6ada4adba2256029e1dbdc82,,,,,,0,2,,2019/02/28 17:52:45,,,,,Shoppers Drug Mart,,Timothy Smith,,,,yes,pharmacy,,
-63.5670951665775,44.6649303723501,4837626322,node,18,,doctors,,Portland Street,,,49578263,,,,7ed6e461ffcd4939be91775fb02a860a,,,,,,0,2,,2017/06/16 02:11:06,46,B2Y 1H3,,Dartmouth,,,Dartmouthmapmaker,,,,,,,
-79.7805396324438,43.7146584192289,6547160031,node,12,,pharmacy,,,,,71246522,,,,4b84a53889f34feeb272c60622c22709,,,,,,0,1,,2019/06/14 09:47:43,,,,,Shoppers Drug Mart,,DannyMcD,,,,,pharmacy,,
-80.7338531267696,43.9807212321713,3426203537,node,15,,,,Main Street South,,,35953646,,,,deb566de50bf49bc8491060264a56f1f,,,,,,0,2,,2015/12/14 20:09:45,190,,,,Forest Physiotherapy,,morray,,,,,physiotherapist,,
,,120454311,way,9,,hospital,,,,,82749144,,,,76501298f7bb4e61b1e14594aab58fba,,,,,,0,11,,2020/03/28 10:19:54,,,,,Saint Boniface General Hospital,,Edward,,,,,,,
-114.143002539257,51.0206761755499,4931462949,node,12,,dentist,,,,,78994297,,,,1f9c713c690742509506c3e6e26d03df,,,,,,0,4,,2019/12/30 01:56:59,,,,,Glamorgan Dental Centre,,Adam Martin,,,,,dentist,,
-79.5491498192641,43.6096526184801,3755181795,node,12,,,acupuncture,,,,69532978,,,,4fcb916120bf44a194e78057f8e0e5fa,,,,,,0,4,,2019/04/24 16:25:58,,,,,TX Health Centre,,Bootprint,,,,,alternative,,
-79.3905660552399,43.6716349484296,1122874967,node,9,,dentist,,,,,71973574,,,,6617df83d272491eaab6a69231e91f30,,,,,,0,2,,2019/07/07 05:21:49,,,,,,,Timothy Smith,,,,,dentist,,
,,639850954,way,15,,dentist,,Argyle Street South,,,64063493,,,,b3243d644bb84c72979896575b1bb107,,,,,,0,1,,2018/11/01 00:47:01,7,,,,Dr. Janice King,,DannyMcD,,,,,,,
-79.9586379757985,43.065698786113,6234240585,node,9,,doctors,,,,,66611685,,,,bce699fab369414fa55bfc73f484e183,,,,,,0,1,,2019/01/24 19:12:00,,,,,,,Rps333,,,,,doctor,,
-79.5751484712516,43.7833792964157,6373239284,node,9,,,,,,,71424308,,,,458f54ab08754245b5f813a35669a4e9,,,,,,0,2,,2019/06/20 04:06:17,,,,,Kinetic Konnection,,DannyMcD,,,,,physiotherapist,,
-79.522742633316,43.7023221855952,6340988717,node,12,,doctors,,,,,68196157,,,,004b7676695345668e8b2869ab5fcf08,,,,,,0,1,,2019/03/16 05:44:54,,,,,The Humber Valley Medical Centre,,DannyMcD,,,,,doctor,,
,,5520155,way,21,,hospital,,Ellesmere Avenue,Scarborough Health Network,,76991391,,,,a26d91fc18cb4629a0a5d951fa33d748,,,,,,0,7,yes,2019/11/13 05:05:13,2867,,,,Scarborough Health Network - Centenary Hospital,,simplejack,,,,,,,
-79.3796426752052,43.7107579844061,7620445694,node,9,,,,,,,86632922,,,,53b9ce194d7f4cf9af69704e0031a9ed,,,,,,0,1,,2020/06/14 19:08:45,,,,,LifeLabs,,andrewpmk,,,,,laboratory,,
-122.317973035766,49.1305554173608,3954436730,node,15,,dentist,,,,,74887647,,,,2b536dad2d14463d93448007b83ecfe3,,"Tu-Fr 09:00-17:00; Sa 09:00-14:00",,,,0,5,,2019/09/25 05:40:09,,,,,Mission Junction Dental Clinic,,oliver01,,,,,dentist,,
-84.3164583349527,46.5222421822232,3859042457,node,15,,doctors,,,,,87212798,,,,a2a557caf0274ec1a7f18f7e1f6014c8,,,,,,0,3,,2020/06/26 20:52:25,,,,,Group Health Centre,,bhietsch,yes,,,,doctor,,
,,116231593,way,21,,doctors,,Main Street SE,,,76835716,,,,96ab1a42b3ec44c1bb9a2526cc8e44e5,,,,,,0,2,,2019/11/09 05:18:02,604,T4B 3K7,,Airdrie,Airdrie Regional Health Centre,,david12345,,,,,,,
-78.2331406457843,45.493943763012,938937655,node,9,,doctors,,,,,5965934,,,,5115396e1e6d437f93b66777bc14ca67,,,,CanVec 6.0 - NRCan,,0,1,,2010/10/06 01:22:39,,,,,,,bdustan,,,,,,,
-79.4102202770773,43.7612635610733,3518382483,node,18,,pharmacy,,,Rexall,,112018725,,,,222b2c5dcac1459187ae1f287fe5a0e6,,,,,,0,4,,2021/10/03 01:23:04,,,,,Rexall,,andrewpmk,,,,yes,pharmacy,,
-79.6395778140135,43.5833077938916,3743424750,node,12,,dentist,,,,,71197941,,,,fa76728e03cd43e69ae4cfd12fde5d65,,,,,,0,3,,2019/06/13 00:19:56,,,,,Awake or Asleep Dentistry,,mapman44,,,,,dentist,,
-73.6139336536492,45.5219064625511,2408151099,node,15,,clinic,,,,,65713505,,,,134605447e894eab9aa2928f09db3519,,,,,,0,2,no,2018/12/23 12:06:39,,,,,CLSC Côte-des-Neiges,,Martin868,,,,,clinic,,
,,560823684,way,12,,pharmacy,,,,,70620180,,,,5fefcaacb1784672962c92af7645f314,,,,,,0,2,,2019/05/25 21:49:42,,,,,Shoppers Drug Mart,,DannyMcD,,,,,pharmacy,,
-113.984263626205,50.7183317918067,6969008396,node,24,,dentist,,Village Lane,,,76960361,,,,4898afda775d4c77bd04120f57b9b006,,,,,,0,1,,2019/11/12 12:43:04,700,T1S 1Z6,,Okotoks,Village Lane Dental Centre,,FERINA365,,,,,dentist,,
-79.4037738391656,43.7302854718675,5262149778,node,12,,dentist,,,,,54301505,,,,2e4e6387283b475b926c659b86d6e9d7,,,,,,0,1,,2017/12/03 16:05:48,,,,,Brookdale Dentistry,,Colin McGregor,,,,,dentist,,
-81.1106241168277,44.0388643990102,7333894619,node,12,,pharmacy,,,,,82692259,,,,db8ea4f2d21e40e08e61528658a12b79,,,,,,0,1,,2020/03/27 04:37:54,,,,,,,DannyMcD,,,,yes,pharmacy,,
-73.6301614372883,45.5001069764155,8934436341,node,21,,,,Chemin de la Côte-des-Neiges,,,108279555,,,,af8c8f9132ae466ca854ef80a0aaf775,,,,,,0,1,,2021/07/20 01:35:42,5883,H3S 1Z2,,Montréal,Vision Pham,,Circeus,,,,,optometrist,,
-79.5177064506132,43.7004397777805,6341008999,node,9,,,,,,,68196488,,,,65d727559ba543b7b6d69c3be5776d26,,,,,,0,1,,2019/03/16 06:16:52,,,,,Physio Fix & Fitness,,DannyMcD,,,,,physiotherapist,,
-123.125340915854,49.2444748692204,5718035521,node,24,,hospital,,4480 Oak St,,,73894284,,,,dd4204c0356240f0aff3666f5e59b3c6,,,,,,0,3,,2019/08/29 17:51:24,,V6H 3N1,,British Columbia,"British Columbia Children's Hospital, Vancouver",,iwismer,yes,,,,hospital,,
,,592866898,way,21,,dentist,,Hazeldean Road,,,77347930,,,,e18ef8b4c8e4492abed8c6e954bdd7e2,,,,Bing,,0,3,,2019/11/20 23:29:25,457,,,,Hazeldean Family Dental Centre,,DannyMcD,,,,,dentist,,
,,540509696,way,12,,hospital,,,,,88940268,,,,7e8eb88b6b404db683289ccf05ac3324,,,,,,0,2,,2020/08/04 16:52:41,,,,,St. Paul Health Care Centre,,Rps333,,,,,hospital,,
-80.2809884536742,43.5395853561866,9143405669,node,21,,,,Silvercreek Parkway North,,,112052472,,,,40a7ea73d177451db061586195fafc48,,,,,,0,1,,2021/10/04 00:35:17,130,N1H 7Y5,,Guelph,West Side Physiotherapy,,crosstato,,,,,physiotherapist,,
-75.6651631403745,45.4291849276364,7341658244,node,21,,pharmacy,,McArthur Avenue,,,82766714,,,,b9be68ed06ee466089b3637df40693f8,,,,,,0,1,,2020/03/28 23:37:21,100,K1L 6P9,,,Drugstore Pharmacy,,DannyMcD,,,,,pharmacy,,
-79.430723166611,43.8558698507357,3495969115,node,12,,dentist,,,,,112671887,,,,446cfc3f10c747ff87d264681c11719b,,,,,,0,2,,2021/10/18 21:58:46,,,,,Uptown Dental Clinic,,andrewpmk,,,,,dentist,,
-79.7214339716635,43.7151214355602,6659686716,node,12,,doctors,,,,,72793050,,,,34edefbc99da4a83821c92c73dcdbf56,,,,,,0,2,,2019/07/30 03:45:38,,,,,The Doctor's Office,,DannyMcD,,,,,doctor,,
-79.4228716702703,43.7591319592773,3783093757,node,9,,dentist,,,,,63928842,,,,c2477df104e541938b013633c404c4a2,,,,,,0,2,,2018/10/27 13:59:32,,,,,Dr. David Bernstein & Associates Family Dentist,,Matthew Darwin,,,,,,,
-76.1333716416003,45.1427431935082,1568040020,node,15,,pharmacy,,,,,89494429,,,,01419940f28e464e97cc8800314473ba,,,,,,0,5,,2020/08/17 05:26:50,,,,,Shoppers Drug Mart,,zzptichka,,,,yes,pharmacy,,
,,512370882,way,6,,hospital,,,,,50786973,,,,5776c4f874034934abe9038bb522c9ff,,,,,,0,1,,2017/08/02 17:51:18,,,,,,,hhcfw,,,,,,,
-79.7469666736536,43.7138401778411,6547925932,node,15,,pharmacy,,,,,71257272,,,,8a86a717f9a84376bf2cac2ac88aeb71,,,,,,0,1,,2019/06/14 15:18:23,,,,,Lakeridge Pharmacy,,DannyMcD,,,,yes,pharmacy,,
,,197975037,way,21,,clinic,,Sunset Drive,,,66979455,,,,ab9eb0fede874090ad0347a84cdef59c,,,,,,0,4,,2019/02/06 23:43:07,184,N5R 3B9,,St Thomas,Elgin County Foot Services,,Allan Sharpe,,,,,,,
-75.7159961141796,45.4261796800726,3690401196,node,21,,dentist,,Promenade du Portage,,,72776706,,,,c84a337009334aedb89ca1d653426eb3,,,,,,0,5,,2019/07/29 15:45:14,153,J8X 2K4,,Gatineau,Centre Dentaire Marleau,,Matthew Darwin,,,,,,,
-79.3477262319391,43.6868591668017,5363788221,node,21,,,,Pape Avenue,,,63877283,,,,acdee4824dce413fbb3735302dda1dd8,,,,,,0,3,,2018/10/25 18:07:46,959,,,East York,Westwood Health,,Matthew Darwin,yes,,,,physiotherapist,,
-123.367622174017,48.4300511868604,4988523390,node,15,,doctors,,Herald Street,,,59526603,,,,73de297c3ae6425ba0a4fb61646c9aa5,,,,,,0,2,,2018/06/04 07:41:05,555,,,,Victoria Chinatown Care Centre,,DENelson83,,,,,,,
-72.0549966419953,45.448060722126,4397874441,node,9,,pharmacy,,,,,42106686,,,,937fa7165f314a4084bf7eb186795c55,,,,,,0,1,,2016/09/12 17:50:40,,,,,Phamiliprix Messier Belile,,Martin868,,,,,,,
,,849868662,way,9,,,,,,,91242401,,,,0f02477a87104214873f1f24663cec69,,,,,,0,1,,2020/09/21 17:25:52,,,,,Vision North Eye care,,AMC-Jagjeet,,,,,optometrist,,
,,95322560,way,12,,hospital,,,,,80803139,,,,290637c2591a4864be15f4d5d4867294,,,,NRCan-CanVec-7.0,,0,2,,2020/02/10 15:06:53,,,,,,,Adam Martin,,,,,hospital,,
-73.5773225064157,45.4952439638323,1201303585,node,33,,pharmacy,,Rue Sainte-Catherine Ouest,,,74967440,,,,e3a66b4aa3014e35a11c33c8888d8432,,Mo-Su 08:00-00:00,,,,0,10,,2019/09/26 14:44:30,1500,H3G 1S8,,Montréal,Pharmaprix,,Rps333,yes,,,yes,pharmacy,,
-79.5225322475463,43.7022512746944,6340988720,node,9,,,,,,,68196157,,,,ad70069cafc54432bc54a8f3b77c530c,,,,,,0,1,,2019/03/16 05:44:55,,,,,Active Rehabilitation & Chiropractic,,DannyMcD,,,,,physiotherapist,,
-78.9096758183317,43.8842644697453,6603896265,node,12,,doctors,,,,,72111976,,,,c0821bb1a02d42f0afb969fe0c23b992,,,,,,0,1,,2019/07/10 21:27:11,,,,,Durham Obgyn Clinic,,DannyMcD,,,,,doctor,,
-79.3896525116131,43.7063794458264,583868326,node,24,,pharmacy,,Mount Pleasant Road,,,109050463,,,,5f0ced577bfd4aed93102f4b00117666,,Mo-Su 08:00-24:00,,,,0,21,,2021/08/02 20:09:08,710,,,Toronto,Shoppers Drug Mart,,andrewpmk,yes,,,,,,
-73.9624250244093,45.3889101343447,7169680368,node,15,,dentist,denturist,,,,93249904,,,,da283b33bfa9474190f077250f7df245,,,,,,0,2,,2020/10/29 17:55:55,,,,,Clinique de denturologie,,ChaireMobiliteKaligrafy,,,,,dentist,,
-79.7005458498599,43.2229937487053,7633713025,node,6,,,,,,,86846453,,,,ac04b0f91fb24c6d8699979531b5d95a,,,,,,0,1,,2020/06/19 00:19:41,,,,,,,DannyMcD,,,,,physiotherapist,,
,,32850256,way,21,,pharmacy,,,Loblaw Companies Limited,,74018269,,,,7c53a48798dd43a796b818a27774acff,,,,Yahoo,,0,9,,2019/09/03 03:26:06,,,,,Shoppers Drug Mart,,Matthew Darwin,,,,yes,pharmacy,,
-77.380202118342,44.161183523678,7347700433,node,24,,pharmacy,,Dundas Street East,,,82843121,,,,c997faf9d0e14d0a9edeea6f94a67007,,,,,,0,1,,2020/03/30 20:46:18,59,K8N 3B8,,Belleville,Canadian Drug Mart,,DannyMcD,,,,,pharmacy,,
-81.3118156092538,43.0185019657236,6985650495,node,9,,dentist,,,,,77198043,,,,ef3827e732a843b0a780355e0a7b9a59,,,,,,0,1,,2019/11/17 19:37:12,,,,,,,DannyMcD,,,,,dentist,,
-120.334083759137,50.6721452422068,1954290239,node,18,,pharmacy,,Nicola Street,,,77942818,,,,f95c4bda49f34d39802bb439971efd7f,,,,,,0,5,,2019/12/04 13:54:16,,,,City of Kamloops,Pratt's,,Rps333,,,,,pharmacy,,
-79.4834122290549,43.6208863803894,3786761686,node,9,,,,,,,52024728,,,,e7308d723e904b7d88460bc5b6349240,,,,,,0,2,,2017/09/14 03:02:12,,,,,Citrus Medical Centre,,andrewpmk,,,,,clinic,,
,,238403728,way,24,,pharmacy,,William Street,,,107841954,,,,818037e041e74ebd8c9c17902fea39ad,,,,,,0,7,,2021/07/12 13:13:49,398,,,Dalhousie,Jean Coutu,,clever,,,,yes,pharmacy,,
-79.3913735677917,43.6884390717309,754825370,node,9,,dentist,,,,,4839311,,,,822ee5d9bd6248f881fb093a2e89c650,,,,,,0,1,,2010/05/29 03:00:00,,,,,St. Clair Dental Associates,,andrewpmk,,,,,,,
-122.799930875682,49.2820513602424,2871096975,node,12,,dentist,,,,,79684046,,,,10e719388f85469fbaff4cfef9600835,,,,,,0,2,,2020/01/17 07:59:42,,,,,Sunrise Dental,,have moicy,,,,,dentist,,
,,815892947,way,15,,pharmacy,,,,,86628409,,,,4c102a0a2dcd4ed183fce235454b1dd6,,,,,,0,1,,2020/06/14 15:57:45,,,,,Rexall,,DannyMcD,,,,yes,pharmacy,,
,,109209440,way,12,,pharmacy,,,,,10338832,,,,4ffc5746d2c0499699916a3700d47999,,,,,,0,3,,2012/01/09 03:52:17,,,,,Pharmacie Marie-Helène Letendre,,Grillo,,,,yes,,,
-66.039777222246,45.2842088481383,7970808701,node,9,,dentist,,,,,91915906,,,,ab5719fd7f654257a7d2c050350710ce,,,,,,0,1,,2020/10/03 22:12:58,,,,,Bayside Dental,,wikimax,,,,,,,
,,297674021,way,18,,pharmacy,,,,,71522651,,,,ff8622947db94320ba5445ed15304a77,,,,NRCan-CanVec-10.0,,0,2,,2019/06/23 04:09:09,,,,,Shoppers Drug Mart,,iimattblueii,,,,yes,pharmacy,,
-123.032133314374,49.2374441288384,4971491097,node,21,,clinic,,Crowley Drive,,,87257590,,,,bab8eb5fbc504344a293d6bf17fecc5f,,,,,,0,5,,2020/06/28 18:09:16,3425,,,Vancouver,Evergreen Community Health Centre,,Matthew Darwin,,,,,clinic,,
-79.2590208021109,43.7757183207341,6589766060,node,12,,dentist,,,,,71909673,,,,3ce16701beaf481b90741f4423766076,,,,,,0,2,,2019/07/04 20:03:55,,,,,Scarborough Town Dental Centre,,DannyMcD,,,,,dentist,,
-72.4846463769661,45.8829742922898,7619615153,node,9,,,,,,,86621885,,,,f5b0c80fa45c418f8069834700ab6ed5,,,,,,0,1,,2020/06/14 11:32:36,,,,,L'Unité Soins ésothérique,,ChaireMobiliteKaligrafy,,,,,alternative,,
-99.5186860297231,51.0579226710439,4295600906,node,9,,hospital,,,,,40642709,,,,a1f2fd76523842ea9e706413515ec06e,,,,,,0,1,yes,2016/07/11 05:23:58,,,,,,,Detritalgeo,,,,,,,
-79.2604512577065,43.875273034573,7126918169,node,12,,dentist,,,,,109957756,,,,2c79d17b19994f698dac3d481f9f4b41,,,,,,0,2,,2021/08/20 00:37:27,,,,,Hunter Dental,,wheelmap_visitor,no,,,,,,
-123.558192537837,48.6514978835814,4249863777,node,6,,,,,,,40108505,,,,2cd353fb7d1c41c9a511bd8da1438bec,,,,,,0,1,,2016/06/18 04:23:14,,,,,,,CaiB,,,,,optometrist,,
-75.7541415687891,45.3917513480635,5874665742,node,18,,clinic,,Richmond Road,,,81134843,,,,ad7f517909d24a518e73a9a6e9ffbecc,,,,,,0,2,,2020/02/17 20:06:16,346,,,,Poised Massage Therapy,,Rps333,,,,,clinic,,
-75.1605604155693,45.4348589731706,833249019,node,9,,doctors,,,,,80413776,,,,92c8c177b8c940b4816b0ca69fc46c72,,,,CanVec 6.0 - NRCan,,0,2,,2020/02/01 15:57:48,,,,,,,DannyMcD,,,,,,,
,,549242052,way,9,,hospital,,,,,54944043,,,,da907bc92290405ca3203f7bf04378bf,,,,,,0,1,,2017/12/27 01:15:44,,,,,Csss De La Matapédia,,Rps333,,,,,,,
-97.1771949241365,49.8509916459697,1235348765,node,15,,dentist,,Taylor Avenue,,,21650060,,,,fbc6d126535e4151ba091ccc062dd462,,,,,,0,7,,2014/04/12 17:10:17,2 - 1360,,,,Clarity Dental,,Michael Zajac,,,,,,,
,,819314272,way,9,,hospital,,,,,87116104,,,,00df476051b74e9aa11fbc6a1fd2a92c,,,,,,0,1,,2020/06/25 05:38:48,,,,,,,DunbarLoop,,,,,hospital,,
-63.6190662351955,44.645136927101,1325283936,node,15,,pharmacy,,,,,74953811,,,,c45119b5b46148cbace4e0f784fa9bf4,,,,,,0,4,,2019/09/26 11:23:37,,,,,Shoppers Drug Mart,,Rps333,yes,,,,pharmacy,,
-74.1381680529722,45.268424299539,5046572457,node,12,,pharmacy,,,,,74983690,,,,fbc2e1f1943b4b15a0e85e6c54268f0c,,,,,,0,2,,2019/09/26 23:14:41,,,,,Brunet,,Rps333,,,,,pharmacy,,
-79.6863297229825,44.3891770735108,7524548918,node,24,,clinic,,Dunlop St E,,,85284490,,,,1984d584bc9848608c18b053bc4fbda3,,,,,,0,1,,2020/05/15 23:32:15,123,L4M 1A6,,Barrie,Simcoe Bay Reflexology Clinic,,redfalconfan1001,,,,,clinic,,
-79.8547813339748,43.5107348454634,2230280033,node,21,,dentist,,Holly Avenue,,,111792627,,,,975b8d6730064b768c8d47dccda649fb,,,,,,0,9,,2021/09/28 00:24:27,637,,,Milton,Dental Hygiene on Holly,,andrewpmk,,,,,dentist,,
,,183497837,way,9,,doctors,,,,,13303036,,,,2ab634269812497cb8ea7f0ab5625635,,,,NRCan-CanVec-10.0,,0,1,,2012/09/29 22:37:21,,,,,,,CanvecImports,,,,,,,
-116.805456079554,54.3945763533021,7768357245,node,15,,pharmacy,,,,,88701950,,,,5f86c1f99f4e43ed85422049d0918a6a,,,,,,0,1,,2020/07/29 23:52:53,,,,,Rexall,,Ethral,,,,yes,pharmacy,,
,,478977118,way,24,,doctors,,Larkin Drive,,,64746573,,,,ba86118b1ec44123874154db6b38d211,,,,City of Ottawa,,0,4,,2018/11/21 15:52:44,35,K2J 2T2,,,Shoreline Counselling,,DannyMcD,,,,,psychotherapist,,
-73.7209031666735,45.3493126826485,8085892859,node,15,,clinic,orthophonist,,,,93622247,,,,c18b9e6282554b2c9058f94160de48b9,,,,,,0,1,,2020/11/05 19:52:50,,,,,La Boîte à parole,,ChaireMobiliteKaligrafy,,,,,clinic,,
-75.7544956203791,45.3768472345735,5802745468,node,18,,dentist,,Carling Avenue,,,81059725,,,,3026fd3b1e014c9c97785d808257617d,,,,,,0,2,,2020/02/16 01:19:42,1800,,,,Ottawa West Orthodontics,,DannyMcD,,,,,dentist,,
-79.7805463379663,43.7145837364716,6547160030,node,12,,doctors,,,,,85406752,,,,d3d6fd74bad246e09cd396a5bbca35df,,,,,,0,2,,2020/05/19 00:02:23,,,,,Conestoga Medical Centre,,idunno101,,,,,doctor,,
-74.6357086052586,45.3098658537524,6484639596,node,9,,doctors,,,,,70423137,,,,d6fdcbd2b19a4d9d96b80d4491ef0ab1,,,,,,0,1,,2019/05/20 00:57:51,,,,,Happy Feet Medical Foot Care,,DannyMcD,,,,,,,
-73.5648365719913,45.5025869301075,6587751776,node,36,,dentist,general,Côte du Beaver Hall,,,71878103,,,,8416036cc2f04741aba1c1548ebbb3dd,,"Tu-Th 09:00-18:00; Fr 09:00-15:00",,survey,,0,1,,2019/07/03 23:52:16,1055,H2Z 2S5,,Montréal,Clinique dentaire Beaver Hall,,p0llito,yes,,,,dentist,,
-73.5411596233639,45.4005905678741,7471941074,node,9,,,,,,,84487278,,,,dcdb5ef74e1a46bcac40db3d4b1ba0ca,,,,,,0,1,,2020/05/01 18:17:54,,,,,Accès Physio,,ChaireMobiliteKaligrafy,,,,,physiotherapist,,
,,286599102,way,9,,hospital,,,,,22774254,,,,1098efea567f4fc78f346a3778cd0d63,,,,,,0,1,,2014/06/06 12:21:50,,,,,Albert County Health & Wellness Centre,,Rob Harlock,,,,,,,
-66.6498900030948,45.9919080205038,5062772830,node,15,,pharmacy,,,,,72863824,,,,78887b785d2a49148fbf43e7dc861bd0,,,,,,0,2,,2019/07/31 16:07:18,,,,,The Medicine Shoppe,,hhcfw,,,,yes,pharmacy,,
-82.2549293332458,43.0279721752052,7020618362,node,6,,,,,,,77743943,,,,be5bc9d1720b4c8281d1841e0c2b6cc7,,,,,,0,1,,2019/11/29 21:09:28,,,,,,,DannyMcD,,,,,physiotherapist,,
-124.995371174145,49.6866781805742,5606070025,node,9,,dentist,,,,,80509487,,,,7f912150094d4d8d99973b6a164bb809,,,,,,0,3,,2020/02/04 05:01:40,,,,,Courtenay Dental Health & Implant Centre,,DENelson83,,,,,,,
-73.4938709373157,45.4901834736103,5175630522,node,12,,pharmacy,,,,,73700597,,,,77b018c7902e4b289a201cec0cd952da,,,,,,0,2,,2019/08/24 17:11:45,,,,,Uniprix,,ChaireMobiliteKaligrafy,,,,,pharmacy,,
,,544220873,way,12,,hospital,,,,,71347100,,,,b6bdc81b1b1c41eba7fe9f59f7d5ba0d,,,,,,0,2,,2019/06/17 23:39:22,,,,,Innisfail Health Centre,,mapman44,,,,,hospital,,
-79.7682867149276,43.6930118190072,887581928,node,9,,dentist,,,,,5632361,,,,1020a09e8b6046bf89b250ff24f8676c,,,,,,0,1,,2010/08/30 02:32:04,,,,,Main Street Dental,,andrewpmk,,,,,,,
-78.8788919378224,43.8792274488522,4031580865,node,12,,dentist,,,,,72116639,,,,bbd64f19b56b4489bc7bca2db67867c3,,,,,,0,3,,2019/07/11 03:10:36,,,,,Stevenson Dental Care,,DannyMcD,,,,,dentist,,
,,768807771,way,15,,pharmacy,,,,,80413776,,,,6617c43433a74ede8837174cfa3df001,,,,CanVec 6.0 - NRCan,,0,1,,2020/02/01 15:57:48,,,,,PharmaChoice,,DannyMcD,,,,,pharmacy,,
-79.3971840707096,43.6984829386656,1128398419,node,12,,doctors,,,,,112019080,,,,e248704dfca04c44933c6a799099aa75,,,,,,0,3,,2021/10/03 02:15:38,,,,,The Brace Place,,andrewpmk,,,,,doctor,,
,,841399054,way,24,,pharmacy,,Main Street,,,94097165,,,,7c2cf1942500446682ba4b1c3fa79ed8,,,,,,0,2,,2020/11/14 07:33:37,9385,,,Richibucto,GARDIEN,,Gixer506,,,,yes,pharmacy,,
-79.8745395752306,43.4970987462856,2196760317,node,12,,dentist,,,,,92924228,,,,ee81053b9ea1498e8c2987c72c2fc4de,,,,,,0,4,,2020/10/23 02:24:56,,,,,Derry Heights Dental,,milkerfish,,,,,dentist,,
,,785369048,way,30,,hospital,,Meno Ya Win Way,Sioux Lookout Meno Ya Win Health Centre,,82757139,,,,bdd9b8298f484fc19a4f16dbf5dcfac6,,,,,,0,1,yes,2020/03/28 16:04:34,1,P8T 1B4,,Sioux Lookout,Sioux Lookout Meno Ya Win Health Centre,,DannyMcD,,,,,hospital,,
-75.7306024186498,45.4397974228824,6465066943,node,15,,dentist,,Boulevard Montclair,,,70115412,,,,14527926cc414f3e82478893fa698e73,,,,,,0,1,,2019/05/10 16:02:32,15,,,,Maxillo Outaouais,,DannyMcD,,,,,,,
-75.688042634734,45.4275820562925,968789728,node,24,,pharmacy,,Rideau Street,,,67785471,,,,6ca610b8aff44e1f9af1b1da42d0178e,,,,,,0,13,,2019/03/04 23:09:57,200,,,,Rexall,,DannyMcD,yes,,,yes,pharmacy,,
-97.168290157843,49.8966176977044,1421615681,node,9,,doctors,,,,,9197856,,,,7781866f2ac841fc9fa0134adc24588d,,,,,,0,1,,2011/09/03 03:48:37,,,,,Corner Medical Centre,,sammuell,,,,,,,
,,657695109,way,12,,hospital,,,,,73366809,,,,c4ec352fdf5f40cfb97b4814adc57389,,,,,,0,4,,2019/08/14 22:47:03,,,,,Hôtel-Dieu de Lévis,,Robert66,,,,,hospital,,
-71.3702038698985,46.7638345317647,2338524838,node,30,,doctors,,Route Jean-Gauvin,,,74927496,,,,30a3084da359409a9609cc965a691d1b,,,,survey,,0,5,,2019/09/25 20:30:54,810,G3A 0B6,,Saint-Augustin-de-Desmaures,Clinique médicale Lacroix,,Rps333,no,,,,doctor,,
-114.061647703236,50.9786063976936,4808168926,node,12,,,acupunture,,,,48013131,,,,c729baf29a5540be8231411752935d69,,,,,,0,1,,2017/04/21 19:16:36,,,,,Health+ Acupunture,,ianb,,,,,alternative,,
